	Unnamed: 0	id	like_ratio	dislike_ratio	views_to_days	duration	comment_count	peaks_count	heightxwid	label	comments_sim_score
11305	11305	OLT3P1OHI1Y	0.0052226027397260285	0.24057121933357745	839.5771670190276	1384.0	1269	1.0	0.0026297443310127674	1.0	0.78135026
11368	11368	Qv6SujArW_k	0.21395348837209305	0.02127659574468085	0.5718085106382979	96.0	105	3.0	0.025730029598230036	1.0	0.68174386
11372	11372	jK87IjpQV38	0.1018867924528302	0.0	0.6691919191919192	47.0	83	1.0	0.11203731127217688	1.0	0.7993796
11379	11379	XM46e1Rqk34	0.10857142857142857	0.011152416356877323	5.819477434679335	246.0	104	1.0	0.009137547427333062	1.0	0.80853957
11402	11402	rqyp_pT2MmI	0.20800000000000002	0.0	1.1261261261261262	410.0	81	1.0	0.014613464526165194	1.0	0.6477136
11403	11403	BlSpK1WB1R0	0.033192090395480225	0.02083333333333333	5.446153846153847	574.0	29	1.0	0.030579059783713117	1.0	0.68254906
11422	11422	y_IpzamAqVo	0.008738781294284365	0.1590909090909091	13.57051282051282	92.0	96	1.0	0.008511509517782838	1.0	0.5129338999999999
11449	11449	0DiG0pZlpmI	0.021970233876683204	0.022522522522522518	8.427474402730375	112.0	54	2.0	0.012879698513858569	1.0	0.8662901
11522	11522	1rdOOP_80Nk	0.02683982683982684	0.18421052631578946	4.375	96.0	23	1.0	0.007211776485230314	1.0	0.6824300999999999
11525	11525	IGMUqEeu_og	0.10746426680783484	0.014563106796116504	5.291316526610643	249.0	20	2.0	0.015573169305566247	1.0	0.44886717
11553	11553	GbRDCxMGIZ4	0.08974358974358974	0.0	0.6933333333333334	368.0	10	3.0	0.024656254813342188	1.0	0.5388401999999999
11581	11581	Lr0shWUNi3M	0.008830762351889112	0.02469135802469136	25.930434782608696	183.0	32	1.0	0.08697491374604185	1.0	0.66515195
11584	11584	V0k8YA4-0bc	0.020005480953685945	0.0	11.125	9809.0	0	1.0	0.05345577087707752	1.0	0.8031896
11606	11606	XY3sgMVcPNo	0.2483221476510067	0.05128205128205128	1.2789699570815452	137.0	12	3.0	0.008810082914119222	1.0	0.6960753000000001
11609	11609	KBpq5g__SGI	0.04794520547945205	0.0410958904109589	5.051903114186851	405.0	34	1.0	0.0032827125803307684	1.0	0.6826996
11621	11621	ekCgjAtxpHI	0.04263565891472868	0.017857142857142856	5.0588235294117645	313.0	25	1.0	0.010165191916934956	1.0	0.7795227
11637	11637	vSzXQjZa_DA	0.032645403377110686	0.07936507936507936	4.305331179321486	8651.0	0	1.0	0.08792668729398047	1.0	0.7320243000000001
11664	11664	MEg9yz8ygo0	0.01925440393281442	0.09615384615384616	3.093789607097592	62.0	21	9.0	0.0022848005200892265	1.0	0.84623957
11675	11675	tgvWVwjUNbQ	0.0575139146567718	0.0	1.3341584158415842	304.0	45	1.0	0.055696221088600915	1.0	0.6261978
11695	11695	TAPAUalnKKU	0.03825136612021858	0.0	0.9918699186991871	290.0	4	1.0	0.017564775313359204	1.0	0.90358555
11700	11700	iefEmXVDTJo	0.3025210084033613	0.0	0.2826603325415677	161.0	17	1.0	0.2587904199711286	1.0	0.72183
11702	11702	658jKVJ6kHA	0.016221381814629062	0.05451417724522482	8470.620689655172	221.0	1398	1.0	0.0017663172351796415	1.0	0.741924
11731	11731	i37b6_Pl42s	0.022127286668857486	0.0380952380952381	21.131944444444443	141.0	26	2.0	0.0180214243088465	1.0	0.8780891
11792	11792	MIQyOR3JB9Q	0.04983164983164983	0.0920245398773006	10.067796610169491	227.0	27	3.0	0.005348975304713651	1.0	0.7973943
11806	11806	WutSsYAVias	0.047449584816132866	0.024390243902439025	4.448548812664908	2603.0	0	2.0	0.01577870263999117	1.0	0.79359
11819	11819	978jwEEthxU	0.2	0.2222222222222222	0.32558139534883723	708.0	24	3.0	0.02881075304717077	1.0	0.5523298000000001
11894	11894	Tlkv55xFilw	0.1803825908332264	0.0028388928317956	19.92071611253197	290.0	330	1.0	0.004718452458832551	1.0	0.7896072
11896	11896	XXHPZdhRKRI	0.05401844532279315	0.013368983957219251	108.42857142857143	120.0	67	5.0	0.0012335458527405248	1.0	0.63433677
11902	11902	HQHcQPzaBNg	0.08023340627279359	0.014336917562724013	14.616204690831553	156.0	321	1.0	0.0008835536458118287	1.0	0.6884024999999999
11978	11978	EUkLUFyxcO0	0.1672209026128266	0.006351446718419196	21.534526854219948	418.0	308	3.0	0.0022901366246111552	1.0	0.7447305000000001
11987	11987	9FpBAjVyaB4	0.2626728110599078	0.06557377049180327	0.8611111111111112	79.0	43	1.0	0.08730986202349536	1.0	0.59959453
12014	12014	29bc8Tp1dfA	0.05727923627684965	0.020408163265306117	2.570552147239264	169.0	16	2.0	0.015600494371375432	1.0	0.5466255999999999
12018	12018	ce4oCLQEq4k	0.018648018648018648	0.003973509933774834	82.13034623217922	81.0	71	2.0	0.010944014325378063	1.0	0.78089017
12031	12031	aJhLc7yvKSs	0.0858085808580858	0.13333333333333333	1.4158878504672898	673.0	48	1.0	0.05984629081269215	1.0	0.54844165
12036	12036	B-yvUhLIL5Q	0.010490405117270788	0.0	45.096153846153854	198.0	18	1.0	0.034871860845969674	1.0	0.7009303000000001
12048	12048	Ih3k_zpEe1w	0.19489559164733175	0.045454545454545456	1.9502262443438916	198.0	14	1.0	0.016605864919643932	1.0	0.6201306
12067	12067	17eR3gYg2SE	0.041384240626985806	0.005725190839694657	91.00722891566264	280.0	75	1.0	0.02459722352280124	1.0	0.726166
12073	12073	WGiTeh6MN6w	0.005723425576196715	0.13157894736842105	113.5492341356674	721.0	62	1.0	0.03185041068439394	1.0	0.68561584
12080	12080	wj-yL3RiaLs	0.058723318969836666	0.0624	29.966966966966968	146.0	40	1.0	0.014803483155769213	1.0	0.5868498000000001
12096	12096	Pks_FsKPGnQ	0.028280018544274456	0.016129032258064516	7.43793103448276	179.0	38	1.0	0.05710064776536964	1.0	0.76253587
12114	12114	F6pML8jaPD0	0.09415584415584416	0.0	2.6175637393767706	150.0	47	1.0	0.151116878043173	1.0	0.7634175
12118	12118	Dfk6Ley6aeM	0.011433129486838606	0.0851063829787234	21.553008595988537	623.0	52	3.0	0.008573828775508809	1.0	0.6052244000000001
12136	12136	PecwIPyfWfw	0.008522727272727272	0.0	21.08755760368664	5268.0	26	4.0	0.015328486589426987	1.0	0.893692
12161	12161	6CYpodYAt14	0.003721072387083218	0.19868366927190456	765.3581871345028	284.0	484	1.0	0.003904847545743013	1.0	0.75239646
12164	12164	T1ZnwCoGoFM	0.015577436789463875	0.011822660098522168	55.36371453138435	233.0	61	2.0	0.006194328424974087	1.0	0.68951386
12216	12216	AM-ppP6l7Mo	0.09902200488997556	0.0	1.8137472283813747	123.0	97	1.0	0.07061947008089138	1.0	0.6873121999999999
12223	12223	RKOW9xKmXP4	0.11189634864546526	0.0	4.994117647058824	634.0	97	2.0	0.010928553328194644	1.0	0.8470945
12283	12283	lIrdWDO2Rh0	0.14393939393939395	0.05	0.3975903614457832	53.0	89	1.0	0.07649248459391238	1.0	0.675086
12301	12301	hu429oMQ76o	0.17049180327868851	0.0	2.2262773722627736	1604.0	155	3.0	0.0037652676370502213	1.0	0.8581139999999999
12305	12305	qBndTdxEmJ0	0.24215246636771304	0.0	0.9653679653679652	1990.0	73	1.0	0.0057579218029540115	1.0	0.7775486
12339	12339	snL-Vz7T3PQ	0.011937812326485286	0.3064516129032258	24.84137931034483	1145.0	21	3.0	0.011850843723643643	1.0	0.79115653
12342	12342	f5gZjph2StQ	0.21100917431192664	0.0	0.2898936170212766	877.0	21	1.0	0.03487849453740709	1.0	0.67530084
12367	12367	zLU_1zueDC4	0.04158512720156556	0.005847953216374269	13.1025641025641	240.0	28	1.0	0.02227936741126704	1.0	0.7324223000000001
12405	12405	JHCoakdn8Qk	0.052302888368462135	0.33	1.9497716894977168	240.0	16	2.0	0.01012579506613505	1.0	0.67526335
12443	12443	xtcASMUd--0	0.36	0.021739130434782608	3.238341968911917	273.0	41	3.0	0.0032195619342810892	1.0	0.75214744
12444	12444	B-hg3wqRC9o	0.5319148936170213	0.0	0.16906474820143885	11.0	13	1.0	0.04598028350611609	1.0	0.82165813
12450	12450	7lyZ-scoyM0	0.0448654037886341	0.07692307692307693	11.765395894428153	547.0	66	2.0	0.014186133966212303	1.0	0.7509070999999999
12518	12518	5GRAyx7xaa0	0.035044824775876116	0.0	5.815165876777251	697.0	50	1.0	0.025574296159295004	1.0	0.7156273
12569	12569	kKbL024ASjs	0.04477611940298507	0.0	0.1871508379888268	155.0	20	4.0	0.02482646492713252	1.0	0.87752193
12580	12580	Qv71Hq3GeLk	0.006929494079655544	0.1953125	37.16	73.0	32	7.0	0.00410220062895997	1.0	0.7325031999999999
12600	12600	4sIIHAl74jY	0.023107076542191046	0.03448275862068965	18.29056603773585	948.0	40	5.0	0.015205731984802462	1.0	0.5324496
12632	12632	5AtEUp0K0io	0.02296686746987952	0.06870229007633588	1.869106263194933	217.0	132	5.0	0.10182221394293847	1.0	0.7420378000000001
12679	12679	JXg5lwhRYW4	0.008647487707002771	0.006493506493506494	109.21604938271605	59.0	53	2.0	0.017175827458898382	1.0	0.45258050000000005
12690	12690	2XsPTVcfVqI	0.1151685393258427	0.035294117647058816	0.8466111771700356	204.0	66	1.0	0.00945982047379627	1.0	0.5996654
12704	12704	NwMIwef07X4	0.0009367681498829039	0.0	55.55762081784387	58.0	25	3.0	0.00886467681763271	1.0	0.6773024000000001
12767	12767	4KXARjfrUTU	0.20965732087227412	0.0	10.594059405940596	336.0	97	2.0	0.002169070502017411	1.0	0.7700988000000001
12777	12777	N6ZdPXrpPYM	0.008426733084267331	0.01932367149758454	18.638297872340427	372.0	100	1.0	0.09860130050105836	1.0	0.8977146
12782	12782	jlxqBnZdlcI	0.020645844362096342	0.032116788321167884	70.26914660831511	289.0	36	1.0	0.015459511973295013	1.0	0.638095
12799	12799	LSe1P0rnrFk	0.009984664078050052	0.07061503416856492	454.02962962962965	351.0	69	1.0	0.04684600181367665	1.0	0.81301
12859	12859	WwbVk3I1zSE	0.07718993928881179	0.07291666666666667	4.132616487455197	407.0	19	2.0	0.018945984117445868	1.0	0.6473101
12868	12868	M8S60Bu0My4	0.028179741051028183	0.02631578947368421	2.8236559139784947	186.0	17	4.0	0.018239026918812545	1.0	0.6411478
12870	12870	hFpROA8RTgU	0.003310415075120957	0.13333333333333333	20.614173228346452	31.0	26	3.0	0.00577336717012851	1.0	0.8017536999999999
12880	12880	oC7JqdJBcNc	0.07109004739336493	0.0	1.8454810495626819	400.0	29	1.0	0.04369113355718849	1.0	0.7563877
12881	12881	IYyCqhwoyj4	0.007437904939123317	0.15354141656662665	2352.312655086849	602.0	3537	1.0	0.00775104469218761	1.0	0.59516263
12916	12916	-wgCsMsn4Is	0.0283196163566846	0.09896907216494844	39.465473145780045	177.0	43	2.0	0.00948313524274405	1.0	0.70965976
12917	12917	GURCI97YEgM	0.010752688172043013	0.02531645569620253	51.89130434782609	195.0	21	1.0	0.04319310960250556	1.0	0.6831246999999999
12919	12919	CQWa1S0pkpY	0.0075630252100840345	0.0	3.595166163141994	89.0	26	1.0	0.010006730326699107	1.0	0.6911443
12923	12923	m-cuqXrEddA	0.03157894736842105	0.14285714285714285	0.6810035842293907	167.0	69	1.0	0.01725657945144413	1.0	1.0
12978	12978	uz8MKywazps	0.24568965517241376	0.0	0.5979381443298969	100.0	108	1.0	0.02488085163517827	1.0	0.5549805999999999
12992	12992	5lMLygWb-bo	0.05204163330664532	0.015151515151515154	5.600896860986548	278.0	37	1.0	0.07778949550402406	1.0	0.7268631999999999
12995	12995	U2W_WyhoZIs	0.009657151721998138	0.023529411764705882	8.357860615883306	258.0	168	2.0	0.12277217952334354	1.0	0.6640264
13030	13030	QFTiKjHtXg0	0.07565217391304348	0.02247191011235955	3.0831099195710454	639.0	60	1.0	0.021537564763680968	1.0	0.72540665
13036	13036	jm9TBfwazdg	0.1360759493670886	0.36764705882352944	0.8404255319148937	983.0	29	1.0	0.14428564490177026	1.0	0.8287915000000001
13054	13054	AtD-I79RDDc	0.12842361533779673	0.040909090909090916	4.6543909348441925	758.0	89	1.0	0.007227027616301348	1.0	0.7766735
13068	13068	-TIwByxLxco	0.1118421052631579	0.0	0.6178861788617886	85.0	16	2.0	0.01909580710320009	1.0	0.78152
13079	13079	q9tMe62a6bw	0.109375	0.0	1.5458937198067633	79.0	32	1.0	0.020516490968052442	1.0	0.7455027
13097	13097	U374IkS0o5c	0.009249098604796991	0.020746887966804982	8.42668428005284	320.0	110	2.0	0.016727287318990716	1.0	0.6863507
13100	13100	AeJfI3s8ybI	0.01853932584269663	0.029411764705882356	6.425992779783393	205.0	2	4.0	0.0023763638756686307	1.0	0.8201417999999999
13104	13104	zRU5ghp1gu0	0.08292682926829269	0.0	1.673469387755102	625.0	17	3.0	0.026157535290221464	1.0	0.5448400999999999
13118	13118	s3yetFdFi7E	0.1097560975609756	0.125	1.5683060109289615	294.0	126	1.0	0.021210696323589056	1.0	0.79541516
13139	13139	L_5shYxfUq8	0.007306390043050487	0.10562571756601608	267.5508155583438	246.0	104	1.0	0.015770697924961073	1.0	0.6203673000000001
13169	13169	g3_dTTLp3P4	0.013193794030215415	0.012195121951219513	8.823931009701763	252.0	247	1.0	0.13126708476046647	1.0	0.7442529
13196	13196	KqbrfI7SJWA	0.05360688285903376	0.0100647016534867	62.19612590799032	181.0	62	1.0	0.0009862956124382376	1.0	0.70009243
13208	13208	FHIGCuGoOlI	0.17356377799415773	0.024178832116788326	31.6	1046.0	463	2.0	0.0007978820396691036	1.0	0.765021
13221	13221	bHQDkKDRUGw	0.09477124183006536	0.049180327868852465	0.7454323995127893	186.0	105	2.0	0.08794240184141405	1.0	0.69891155
13226	13226	naJEuba1v0o	0.04449810018316959	0.005413635594654035	261.102766798419	172.0	38	1.0	0.021194726442093387	1.0	0.60804397
13244	13244	uE3kbw94Vh4	0.017363851617995266	0.21428571428571427	3.4243243243243233	135.0	32	3.0	0.04410811285541956	1.0	0.50995237
13250	13250	Hj8OcMfP52g	0.019988131204143292	0.06439393939393939	99.65591397849462	223.0	64	1.0	0.011313261275659308	1.0	0.6321451
13257	13257	3lG6h7cvcNc	0.07253886010362694	0.03448275862068965	1.7387387387387387	168.0	30	1.0	0.013840743254273351	1.0	0.57825464
13260	13260	McgGNfEIAIA	0.02994684435127648	0.05213270142180095	36.89779005524862	325.0	86	2.0	0.02539313325519826	1.0	0.8327904
13266	13266	xzFcFC_JMjg	0.19090909090909086	0.0	0.5213270142180095	173.0	10	1.0	0.03023566032187187	1.0	0.8293046000000001
13277	13277	XBuoylwoJ1I	0.2999550965424337	0.01183431952662722	6.0516304347826075	287.0	89	1.0	0.04478372616428698	1.0	0.6279943
13303	13303	bjhSFLOOlCo	0.07785888077858881	0.0	1.4945454545454546	148.0	22	1.0	0.029578043435890333	1.0	0.68066823
13311	13311	1-1iUM0NA5g	0.06648575305291722	0.0925925925925926	2.9959349593495936	725.0	61	1.0	0.051623166945411116	1.0	0.7141263000000001
13355	13355	rd3ZzP24JwI	0.02631578947368421	0.0	0.9476309226932668	321.0	56	1.0	0.11613594157020599	1.0	0.595391
13359	13359	UWMJ6-ohxMk	0.08084358523725835	0.06756756756756757	6.7204724409448815	163.0	47	2.0	0.02529593564505114	1.0	0.8983934000000001
13380	13380	Q4FrrsFiFes	0.11021505376344086	0.24074074074074076	1.0941176470588236	320.0	49	1.0	0.2342336129753033	1.0	0.8848001
13452	13452	uel3lJ9CKoY	0.11710193765796124	0.0	5.5858823529411765	65.0	79	4.0	0.004393005379468364	1.0	0.6942632
13464	13464	O-FmDmn8wm8	0.007132107570503174	0.19852941176470587	40.00785340314136	213.0	26	1.0	0.0230811906059096	1.0	0.57449317
13472	13472	UnUD5FpfsCU	0.18205128205128204	0.0	1.8139534883720931	621.0	106	1.0	0.042847500069752416	1.0	0.73673874
13478	13478	2wqQgI0PFn4	0.011687206007053271	0.0011665208515602215	1079.3941068139964	184.0	91	1.0	0.1575825142472205	1.0	0.48635143
13522	13522	bHhbfhC7Cgg	0.22040816326530613	0.05263157894736842	0.8941605839416058	568.0	39	1.0	0.023493637121552443	1.0	0.77760166
13527	13527	XLOkxWgvEEY	0.12472647702407005	0.0	1.13681592039801	765.0	31	1.0	0.2527100000703854	1.0	0.91699666
13558	13558	LVqJWUf9bvY	0.11788617886178862	0.03333333333333333	1.23	44.0	141	2.0	0.008798592021679322	1.0	0.5111024000000001
13573	13573	_wfAZK2_qwA	0.023017902813299237	0.004807692307692308	34.06439393939394	275.0	29	1.0	0.0464359075446607	1.0	0.6050864
13598	13598	0QGyQHAfOyc	0.004082993083909674	0.0576923076923077	31.25260416666667	467.0	36	1.0	0.0309636293483814	1.0	0.7019135999999999
13602	13602	PFA-RmV_wG0	0.007691665428047121	0.03824770219037226	50844.117108874656	841.0	18533	1.0	0.0004310764533829162	1.0	0.44957483
13603	13603	jlNm65mqO6k	0.05853658536585366	0.03225806451612903	6.879194630872482	478.0	65	1.0	0.050153639367794337	1.0	0.6536214
13610	13610	DGpEysWK7To	0.02037037037037037	0.15384615384615385	2.16	39.0	13	2.0	0.003879806144631569	1.0	0.41113459999999996
13617	13617	ar7wdaycXp8	0.3902439024390244	0.0	0.5324675324675324	2047.0	48	2.0	0.02489468384892135	1.0	0.79821575
13623	13623	jYS7lSPgx54	0.002995663420572124	0.1176470588235294	341.4025974025974	80.0	70	4.0	0.003078686660606468	1.0	0.58141446
13652	13652	QJbSa5-6HlU	0.11068408916218292	0.046357615894039736	4.143312101910828	243.0	189	2.0	0.01702594047941941	1.0	0.74358696
13698	13698	zxkc_Mxh6x4	0.049160671462829736	0.0	3.7066666666666666	162.0	33	1.0	0.060098459732080174	1.0	0.786961
13783	13783	ODt7Gd30xKM	0.15476190476190474	0.0	0.4692737430167598	380.0	19	1.0	0.08924047593300047	1.0	0.7247979999999999
13786	13786	37O37-pE-30	0.0044388871522350725	0.040540540540540536	41.981627296587924	196.0	21	2.0	0.018420011977776943	1.0	0.482538
13796	13796	5yaB9tHZaaI	0.006183249016301293	0.16806722689075632	50.66772151898734	856.0	140	5.0	0.0008726429961103928	1.0	0.7163121
13836	13836	R7M94dOML0w	0.011570247933884295	0.08080808080808081	21.37228260869565	349.0	118	1.0	0.002203731315256465	1.0	0.5017854
13908	13908	Ul6mcchPq1c	0.009491268033409264	0.4318181818181818	16.618296529968454	289.0	36	3.0	0.002934031326632641	1.0	0.76016855
13909	13909	nkWcaDXOmvA	0.03025830258302583	0.014423076923076926	16.092636579572446	190.0	12	1.0	0.0067322461251052654	1.0	0.73923206
13910	13910	eSRs_Zzt-aE	0.06419753086419754	0.21212121212121213	1.125	726.0	25	1.0	0.04472981274466418	1.0	0.80455
13915	13915	-npjU-zmYzs	0.024670778463077175	0.019867549668874173	6.599559955995599	210.0	18	1.0	0.01622341908605699	1.0	0.6142454
13918	13918	himKDdDbai4	0.012382041750071491	0.03777777777777778	99.62962962962965	199.0	68	1.0	0.03087146312927665	1.0	0.69843453
13920	13920	6LxvAl6iXPM	0.2751322751322751	0.0	1.6153846153846154	71.0	26	3.0	0.01462146217307228	1.0	0.77992225
13930	13930	G5U563o6wHA	0.09534368070953436	0.04444444444444445	1.1446700507614214	725.0	56	2.0	0.03259061356826684	1.0	0.7062645000000001
13945	13945	jbO8-JF7ONo	0.003135807149594067	0.36209734305196334	4459.628865979382	3547.0	162	2.0	0.011284594518500684	1.0	0.55501926
13984	13984	1hJOT-m15xQ	0.17475728155339804	0.03571428571428571	0.8196286472148541	353.0	25	1.0	0.06747995536486069	1.0	0.9296171999999999
14014	14014	tJqaCEjA9AA	0.24660633484162894	0.0	0.18929336188436832	270.0	5	2.0	0.017398930445115087	1.0	0.88483346
14074	14074	vQOtDghZPS4	0.013455657492354741	0.029411764705882356	18.793103448275858	32.0	75	1.0	0.04682402245159417	1.0	0.7968443000000001
14105	14105	IOkNH-tBWWc	0.5671641791044776	0.0	0.8354114713216958	189.0	21	1.0	0.05433972404575877	1.0	0.8837950000000001
14115	14115	HJtEG_NiQrM	0.06983240223463688	0.07407407407407407	0.9421052631578948	608.0	28	1.0	0.024490576169401163	1.0	0.5941217
14117	14117	c9kVX2e4A8M	0.0580046403712297	0.1935483870967742	1.9953703703703705	629.0	28	2.0	0.061995701109740224	1.0	0.7459508
14166	14166	3beXiHFjrSI	0.07894736842105263	0.057142857142857134	1.1389645776566757	230.0	53	1.0	0.04967960781447565	1.0	0.82053536
14172	14172	-aCMTwm8KNk	0.3855544252288912	0.03316326530612245	3.233552631578948	9.0	28	2.0	0.008323492216062503	1.0	0.72210157
14194	14194	z5nwKpdMnHo	0.02883955138475624	0.027027027027027032	20.51173708920188	40.0	39	12.0	0.0019076888163491426	1.0	0.6307869
14229	14229	zskGV6RbUgg	0.047244094488188976	0.0	0.8246753246753247	191.0	15	1.0	0.010016145627710185	1.0	0.60402846
14231	14231	0a8UMY8wJzY	0.1918819188191882	0.0	0.9033333333333332	587.0	70	1.0	0.03344039529193759	1.0	0.8444934000000001
14252	14252	tnYUydVtEK4	0.18791946308724836	0.0	0.9430379746835444	129.0	6	1.0	0.017940468053587216	1.0	0.7762074000000001
14285	14285	s_A67sCiKGM	0.29102167182662536	0.030927835051546393	2.5234375	1269.0	88	1.0	0.06536397955861895	1.0	0.85003114
14293	14293	c2On-3irZ6g	0.051531634697967364	0.03485254691689008	20.426900584795323	224.0	40	1.0	0.030069643894051413	1.0	0.69723696
14314	14314	qoNkEGrUiHw	0.022151378709698626	0.1001335113484646	44.94387001477105	200.0	110	4.0	0.0006767379720952968	1.0	0.80490637
14357	14357	hanHQhvvg3A	0.04149269311064718	0.152	24.56410256410257	212.0	17	1.0	0.039209414937704634	1.0	0.76407856
14388	14388	bLFukfBblEo	0.07917888563049852	0.01818181818181818	1.889196675900277	179.0	13	5.0	0.008641144598771562	1.0	0.509884
14421	14421	zCCvv8Tet8c	0.017246744010312485	0.233201581027668	52.07638888888889	180.0	14	2.0	0.02169528752314572	1.0	0.8521658000000001
14424	14424	0qe-PmocvGI	0.004520176733818729	0.25187265917603	278.80599369085166	327.0	78	1.0	0.004821341639830098	1.0	0.5837555
14428	14428	zP9d2szZMEA	0.11755102040816325	0.027027027027027032	3.054862842892768	3861.0	0	1.0	0.04600715336753094	1.0	0.93204796
14441	14441	lnW7XkcKLq0	0.10261930391101542	0.003484320557491289	6.619952494061757	41.0	124	1.0	0.012577497463032859	1.0	0.8060448
14456	14456	oFezfifn7ws	0.016439763678397126	0.1232876712328767	12.242138364779874	1914.0	46	2.0	0.006266859481174232	1.0	0.9113101999999998
14470	14470	jD18Js4BQY0	0.050442188011791685	0.05521472392638037	8.575842696629213	80.0	69	1.0	0.10066887220194758	1.0	0.71031994
14477	14477	JYYAMdznaNY	0.4189189189189189	0.0	0.21022727272727276	114.0	26	1.0	0.034445733883121166	1.0	0.7216054000000001
14482	14482	1FVHnv42mwY	0.15625	0.0	0.4	289.0	24	1.0	0.16139389921869646	1.0	0.72616994
14493	14493	ufU64GQB1VY	0.085	0.0	2.34375	49.0	62	1.0	0.20371784107082586	1.0	0.72374225
14503	14503	TsqBa0LxTvU	0.04428904428904429	0.109375	3.7852941176470583	1375.0	24	1.0	0.02261101273410407	1.0	0.564806
14506	14506	jjSsYrOkpFQ	0.10869565217391304	0.047619047619047616	0.7419354838709677	257.0	24	1.0	0.047802353025266434	1.0	0.7167071
